Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Unit Price,Unit Cost,Quantity,Discount,Sales,Profit
116,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,3,0.2,12.48,3.87
117,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,6,0.2,24.96,7.74
118,CA-2015-110457,3/2/2015,3/6/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,3,0,5.4,1.62
119,US-2015-136476,4/5/2015,4/10/2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,1,0.7,1.26,0.25
120,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0,26.7,12.02
121,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,4,0,15.2,5.78
122,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,6,0,53.4,24.03
123,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,9,0,28.8,10.08
124,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,7,0,11.2,3.14
125,US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0.3,6.72,1.88
126,US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,6,0.5,15.6,3.9
127,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0.7,3.12,0.66
128,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,7,0.2,19.6,5.88
129,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0.2,4.64,1.11
130,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,3,0,16.5,6.76
131,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,5,0.4,8.7,1.65
132,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.2,5.44,1.47
133,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,9,0.2,37.44,10.86
134,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0,8.7,2.52
135,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,1,0,2.9,0.84
136,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,4,0,18.4,7.18
137,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,2,0,9.6,3.55
138,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,3,0.2,8.16,2.37
139,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,6,0,53.4,24.03
140,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,14,0,47.6,15.71
141,CA-2016-110366,9/5/2016,9/7/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,2,0.2,2.88,0.69
142,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,3,0,7.8,2.26
143,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,3,0,16.5,6.6
144,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,3,0,12.6,4.28
145,CA-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0,26.7,12.02
146,CA-2015-110744,9/7/2015,9/12/2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,7,0,33.6,12.43
147,CA-2014-110072,10/22/2014,10/28/2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,4,0.2,5.76,1.44
148,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,11,0,19.8,5.54
149,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,3,0,10.2,3.16
150,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,8,0,71.2,30.62
151,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,5,0,7.5,1.95
152,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,5,0.2,11.6,2.78
153,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,2,0.2,8.8,3.26
154,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,7,0,20.3,5.48
155,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,4,0,35.6,15.31
156,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,6,0,15.6,4.52
157,CA-2015-118948,5/28/2015,6/3/2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,3,0,8.4,2.77
158,CA-2014-104269,3/1/2014,3/6/2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,2,0.2,6.72,2.15
159,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0,5.8,1.68
160,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,7,0,62.3,28.04
161,CA-2016-162733,5/11/2016,5/12/2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,1,0,5.2,1.82
162,CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,2,0.2,6.72,2.15
163,CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,5,0,44.5,20.03
164,CA-2016-113817,11/7/2016,11/11/2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,2,0.2,2.88,0.75
165,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,3,0.2,11.52,4.15
166,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,8,0.4,15.36,4.15
167,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0.2,6.96,1.74
168,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,9,0.3,34.65,12.47
169,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,6,0.2,22.08,7.73
170,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,5,0.8,4.8,1.01
171,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0.2,21.36,8.76
172,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0,8.7,2.52
173,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0,5.2,1.61
174,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,7,0.2,19.6,5.88
175,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,2,0.8,0.88,0.12
176,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,4,0.2,10.24,2.97
177,US-2017-152366,4/21/2017,4/25/2017,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,4,0.8,2.72,0.46
178,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,7,0.3,26.95,9.7
179,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,5,0.2,11.6,2.9
180,CA-2015-137225,12/15/2015,12/19/2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,1,0,2.9,0.81
181,CA-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.2,5.44,1.47
182,CA-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,7,0.2,26.88,9.14
183,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,4,0,20.8,7.07
184,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,5,0,23,8.74
185,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0,5.8,1.62
186,CA-2016-105018,11/28/2016,12/2/2016,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,2,0,8.4,3.02
187,CA-2014-123260,8/26/2014,8/30/2014,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,8,0,41.6,14.14
188,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,3,0.2,8.4,2.35
189,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,3,0.2,5.28,1.37
190,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,4,0.2,13.44,4.17
191,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,6,0,17.4,4.87
192,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,8,0,30.4,11.25
193,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,3,0.2,6.72,1.95
194,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,5,0,17,5.44
195,CA-2015-131457,10/31/2015,11/6/2015,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,92374,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,7,0,20.3,5.48
196,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,2,0.2,4.48,1.34
197,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0.2,7.68,2.38
198,CA-2017-107720,11/6/2017,11/13/2017,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,3,0,7.8,2.34
199,US-2017-124303,7/6/2017,7/13/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,2,0.7,0.9,0.11
200,US-2017-124303,7/6/2017,7/13/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,3,0.2,8.16,2.2
201,CA-2017-105074,6/24/2017,6/29/2017,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0.2,6.96,1.74
202,CA-2014-133690,8/3/2014,8/5/2014,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0.5,2.9,0.55
203,CA-2014-133690,8/3/2014,8/5/2014,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,1,0.2,2.72,0.79
204,US-2017-116701,12/17/2017,12/21/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0.8,1.16,0.15
205,CA-2017-126382,6/3/2017,6/7/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,7,0.2,19.04,5.14
206,CA-2017-108329,12/9/2017,12/14/2017,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,4,0.2,12.16,4.13
207,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,4,0,19.2,7.1
208,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,2,0,9.6,3.55
209,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,4,0,13.6,4.49
210,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,9,0,28.8,9.5
211,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,1,0,2.9,0.84
212,CA-2015-101007,2/9/2015,2/13/2015,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,75220,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.2,4.16,1.04
213,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0.2,14.24,5.55
214,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,5,0.5,11.5,3.11
215,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,3,0.4,5.04,1.21
216,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,9,0.7,24.03,6.97
217,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0.2,8.32,2.41
218,CA-2016-130162,10/28/2016,11/1/2016,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,6,0,19.2,6.72
219,CA-2016-130162,10/28/2016,11/1/2016,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,3,0.2,3.6,0.86
220,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,2,0.2,7.68,2.53
221,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,6,0.2,7.2,1.73
222,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,4,0.7,10.68,3.31
223,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,4,0.2,15.36,5.53
224,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,4,0.7,6.24,1.31
225,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,2,0.2,5.12,1.48
226,CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,1,0,2.6,0.75
